ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.07,70.08,70.0,,,0.9,,65.64,93.9,39.18,92.31,False,11,Não,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,False,True,0.47,True,3424070144.0,2.24,0.63,47.47,13.13,28.35,8.06,8.96,14.35,2.52,2.11,3.3,1.61,0.68,0.15,29.42,16.6,5.11,4.35,1.05,64.01,35.99,5.72,10.43,19.2,-34.6,-21.0,1.63,0.61,6.820000171661377,6.397639750380908,11.867621736956586,40.341518872550544,27.23211426856263,85.65489244654168,51.88018214566937,36.84017949870655,35.728079849703,,,,6,False,13.4,,,n/d,n/d,,,,False,False,,,Em Baixa,8.079999923706055,-15.594056484430673,-37.04690147032207,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.6%))
VTRU3,SMALL11,SMALL11,Consumo discricionário,69.48,72.92,50.0,,,0.9,P/L=1.85<2,85.85,90.24,55.11,6.99,False,12,Rompimento,7,8,False,,True,,,,True,True,False,True,4,8,True,True,True,True,False,True,True,True,True,False,True,0.37,True,2018663680.0,1.85,0.5,0.19,0.21,27.23,9.79,15.07,46.56,2.89,2.1,1.95,2.56,0.56,,0.38,-23.9,4.01,6.37,0.37,51.99,48.01,10.08,16.86,34.1,-19.8,1.4,1.16,0.51,13.520000457763672,0.1990986372966361,0.2898876159039022,76.00432689769848,66.68023150872943,,0.4136666666666666,19.523089464106615,36.536624332108396,,,,2,False,381.7,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,13.15999984741211,2.7355669796786275,-22.065498789947924,False,True,False,"Rompimento (vol x1.1, +2.7% do topo, MM50>MM200)"
PETR4,BOVA11,BOVA11,Energia,69.02,74.14,40.0,,,0.9,DY5a=39.1%>=20,86.22,82.77,36.19,,False,13,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.66,True,605292396544.0,4.28,1.19,5.18,39.11,27.73,30.77,19.69,24.32,2.74,1.29,0.92,0.85,0.76,0.29,167.39,96.8,4.48,10.07,0.28,65.87,33.99,27.61,48.52,60.4,-8.7,3.5,0.35,0.24,44.29999923706055,123.75303967389834,229.56188859508143,137.14368922688132,93.11070448923404,310.5140133438823,56.64301999999999,125.2406520486992,59.54352921514344,141.9388170741025,124.49684586129877,112.04716127516889,8,True,5.5,152.92813364527632,220.40365579816793,n/d,2026-08-24,próxima,,,False,False,,,Em Alta,44.31999969482422,-0.045127386961618665,-9.882293313609647,True,False,False,sem sinal (Em Alta)
BRSR6,SMALL11,SMALL11,Produtos financeiros,68.86,69.98,62.5,17.35,,0.4,,45.54,91.53,90.71,84.62,False,14,Não,2,6,False,,True,,False,False,True,,False,True,5,8,False,False,False,,False,,True,True,True,False,True,,True,5463898624.0,3.57,0.47,11.88,10.16,13.26,9.63,0.0,22.38,,,,,,0.42,36.28,-29.2,4.11,1.0,,93.0,6.99,10.04,18.55,33.1,-28.0,-9.1,1.08,0.64,13.359999656677246,9.696598459442361,17.98719014226558,49.58543289943235,48.923178946415526,69.64796679908822,33.99030573096876,29.874021246830445,,33.854309590888896,33.99030573096876,30.59127515787188,3,True,5.1,128.97661634731068,153.40052740172578,n/d,n/d,,,,False,False,,,Em Baixa,14.380000114440918,-7.093188106023385,-28.26449531219547,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
CXSE3,BOVA11,BOVA11,Insurance,68.74,65.43,87.5,,1.6,0.3,,63.99,34.11,100.0,81.12,False,15,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,54749999104.0,12.1,3.97,7.41,9.63,32.79,28.44,-1.21,75.43,,,,,,0.95,116.46,12.8,10.62,20.76,,8.23,91.77,12.48,22.04,46.2,-17.2,-2.4,0.69,0.54,18.25,12.546896524246842,23.27449305247789,19.984504132231404,12.490107874663696,33.82285548259966,22.898448930232796,16.164285714285715,,19.67608565979723,21.441476531232098,19.29732887810889,4,True,1.9,5.738788373199388,7.814167998888943,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,19.892946243286133,-8.258938737345789,-17.579574341795134,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
ABCB10,SMALL11,SMALL11,Produtos financeiros,68.47,71.73,50.0,,,0.4,,75.67,64.63,,,False,16,Não,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,0.92,,,14.9,,,40.92,,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
PETR3,BOVA11,BOVA11,Energia,67.92,72.85,40.0,,,0.9,DY5a=37.2%>=20,86.22,78.12,36.19,,False,17,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.7,True,635930083328.0,4.77,1.32,4.65,37.2,27.73,30.77,19.69,24.32,2.95,1.29,0.92,0.85,0.76,0.32,177.45,96.8,3.34,10.07,0.28,65.87,33.99,29.5,53.92,67.3,-8.5,3.5,0.38,0.23,49.34000015258789,131.1061251319311,243.20186211973214,137.0555559794108,93.27048829872966,310.3144663684773,56.58797333333334,125.16016810195254,57.94369867879904,144.33004225154573,128.13314661694181,115.31983195524764,8,True,5.5,133.72483096597455,192.52136563679278,2026-08-06,2026-08-24,próxima,,,False,False,,,Em Alta,49.40999984741211,-0.14167110916897263,-9.654870529779725,True,False,False,sem sinal (Em Alta)
VLID3,SMALL11,SMALL11,Bens Industriais,67.48,67.04,70.0,,,0.7,,62.15,74.31,66.09,72.73,False,18,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1355259392.0,6.13,0.81,11.01,8.58,13.18,13.73,15.68,11.15,3.19,0.46,0.41,2.3,0.41,0.98,52.6,-32.9,9.96,7.53,1.13,45.32,54.23,16.3,22.63,6.3,-23.4,-3.1,0.94,0.52,17.329999923706055,10.621208260778577,19.70234132374426,37.458808970490246,36.8907150460014,41.91990551318949,34.52256327238017,18.654585439549987,31.246004210440322,31.48498911082798,34.52256327238017,31.070306945142153,7,True,3.9,79.28624975145244,81.67910703657321,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-6.124074482380681,-24.097224567711105,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
LAVV3,SMALL11,SMALL11,Imobiliário,66.99,64.69,80.0,,,0.8,,66.53,57.26,55.0,94.41,False,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1903530496.0,5.27,1.31,24.94,14.02,24.9,19.67,8.69,19.91,6.78,1.5,2.42,4.12,0.86,0.81,73.87,-30.3,2.78,4.85,1.47,60.31,33.37,9.22,18.94,5.6,-48.6,-16.7,1.45,0.71,9.739999771118164,9.752333579275346,18.090578789555767,24.48861422529709,17.58365889509133,37.931005448281276,24.348219140268494,12.494941761216984,9.739999771118164,19.303668951263056,17.837118842323548,16.053406958091195,8,True,3.9,64.81937715947446,98.18962428011405,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-7.852411993090957,-48.68282399352185,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.91,66.36,70.0,,,0.9,,71.92,56.13,54.34,90.91,False,20,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5449639424.0,6.37,2.34,14.79,12.12,36.78,26.14,9.99,17.73,4.7,0.6,0.83,4.18,1.16,0.76,77.21,8.6,4.56,5.44,1.01,82.45,14.5,10.3,16.95,1.7,-38.2,-18.5,1.47,0.64,10.479999542236328,9.072864373036369,16.83016341198246,21.799057132595184,12.875819439894014,33.733260206147825,25.620136891991812,13.064888161441809,9.30550460634233,17.787711777928976,14.947525786712134,13.452773208040922,8,True,3.7,28.36616217227652,69.73008163064533,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-11.261649704696087,-39.274102934879096,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.68,66.09,70.0,,,0.7,,78.74,33.47,69.86,83.22,False,21,Rompimento,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2266940672.0,8.93,2.28,10.56,10.07,25.55,24.91,27.01,10.14,6.17,0.07,0.04,2.22,0.23,3.46,89.91,23.5,6.77,14.79,1.33,34.75,65.25,26.65,39.14,29.0,-12.2,12.3,0.9,0.5,34.380001068115234,24.723934450795625,31.08816172954404,34.57831691589538,36.141318466773505,48.68948642487729,48.57168419983946,16.525659229099706,29.952703773416243,33.78390814878016,32.833239322719706,29.549915390447737,8,True,2.9,-14.04911439094464,-1.7338362443737876,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como um ativo de alta qualidade operacional no setor de bens industriais, evidenciado por um ROE de 25,6% e um ROIC de 27,0% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa forte rentabilidade convive com múltiplos de valuation mistos, pois enquanto o P/L de 8,93 sugere um preço atrativo, o P/VP de 2,28 indica um prêmio sobre o valor patrimonial, refletindo a alta eficiência da empresa em gerar valor sobre o capital empregado. A saúde financeira da companhia é um dos seus maiores destaques, uma vez que a relação Dívida Líquida/EBITDA de apenas 0,07 está substancialmente abaixo do par setorial de 2,38, demonstrando um endividamento extremamente baixo e controlado que, somado a uma liquidez corrente de 2,22, garante robustez ao balanço. Esse cenário de baixo endividamento e alta geração de caixa confere sustentabilidade ao expressivo Dividend Yield de 10,56%, o qual se mostra plenamente coerente com a lucratividade e a capacidade de distribuição da empresa. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 23,5%, ficou ligeiramente abaixo da média do setor de 27,1%, o que se reflete em um PEG ratio mais esticado de 3,46. No checklist de critérios fundamentalistas, a TGMA3 atende a 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 10,14% (que ficou abaixo do sarrafo de 15%) e no crescimento histórico inferior ao de seus pares. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 24,72 por Bazin até os otimistas R$ 48,69 por Lynch, resultando em uma média de R$ 33,78 e uma mediana de R$ 32,83. Frente ao preço atual de R$ 34,38, o papel negocia ligeiramente acima dessas referências e apresenta um upside negativo de 14,0% em relação ao preço-teto ajustado com margem de segurança, que é de R$ 29,55. Em suma, os principais prós da TGMA3 residem em sua rentabilidade excepcional, endividamento quase nulo e proventos robustos, enquanto os contras concentram-se no crescimento abaixo da média setorial e na ausência de margem de segurança nos preços atuais.",Rompimento,False,False,,,Em Alta,34.06999969482422,0.9098954390014624,-13.041503615777927,True,True,True,"Rompimento (vol x0.9, +0.9% do topo, MM50>MM200)"
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.83,65.09,70.0,,,0.9,,68.22,73.04,56.52,48.25,False,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10560473088.0,7.41,1.07,8.29,4.36,14.41,11.89,23.53,9.35,1.99,0.59,0.35,1.69,0.32,0.76,32.32,3.2,6.42,6.22,1.29,46.72,53.28,10.5,16.05,4.7,-31.5,-21.4,1.46,0.67,10.989999771118164,3.42436231097658,6.352192086861555,19.651484071162706,18.513475240296998,20.93338770264622,15.91678365821376,13.053488529416422,28.642182798334687,,,,6,False,8.4,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.850000381469727,-20.649823332698467,-33.441561848953164,True,False,False,sem sinal (Em Baixa; sem novo topo (-20.6%))
GRND3,SMALL11,SMALL11,Consumo discricionário,65.74,64.99,70.0,,,0.9,,62.72,52.77,67.84,100.0,False,23,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3238754304.0,5.59,1.01,39.64,19.56,18.04,16.72,7.81,24.95,8.57,-3.59,-6.43,2.05,0.02,,109.33,-24.5,4.79,2.66,2.01,29.93,70.07,3.43,4.92,4.7,-27.1,-9.9,0.76,0.47,3.5899999141693115,5.015081704156212,7.3019589612514455,6.679069607756858,7.166698040406156,,5.269110193822403,1.7156401327617208,2.311216361884217,5.623855811546215,5.974089900789631,5.376680910710668,6,True,4.3,49.768274074033684,56.653368969439555,n/d,n/d,,,,False,False,,,Em Baixa,3.75,-4.266668955485031,-27.798860122580273,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.3%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.73,66.74,60.0,,,0.5,,72.0,56.26,78.29,46.15,False,24,Fundo duplo,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4600588288.0,7.72,1.39,8.55,4.3,18.07,19.14,17.52,13.1,6.07,-1.0,-0.8,2.64,0.26,0.64,33.2,14.3,7.08,5.97,1.67,43.4,56.17,9.95,15.13,41.3,-7.1,2.4,1.03,0.47,14.0600004196167,4.318536272199111,8.01088478492935,24.131477404134873,20.35919220371624,29.8163808496349,16.740905188347533,18.684363400809872,14.0600004196167,18.829029178741354,18.684363400809872,16.815927060728885,7,True,6.9,19.601184629177393,33.91912245230693,n/d,n/d,,,Fundo duplo,False,False,,,Lateral,15.130000114440918,-7.07204022954997,-10.211677064666846,False,True,False,Fundo duplo — rompeu pescoço ~R$13.81 (candidato)
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.07,64.79,66.66666666666667,,,0.9,,59.9,91.56,43.61,62.24,False,25,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2292100096.0,4.19,0.62,6.83,6.49,14.79,7.33,14.93,7.02,1.89,1.94,1.82,1.67,0.72,0.39,27.18,-9.5,4.11,5.91,0.81,60.22,39.78,7.28,17.96,4.9,-57.5,-28.7,1.72,0.58,7.639999866485596,3.5399884803831614,6.566678631110765,24.159904112394777,22.4844233478593,31.46614680972297,9.614841883373693,17.214953620720443,,,,,5,False,8.9,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-21.881389825308894,-57.72948569142218,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.9%))
